date_,time_,t_av,t_w,t_ext,ghi,heating
2020-09-21,14:30:00,24.32,0,26.8,0.6816,0
2020-09-21,14:35:00,24.35,0,25.5,0.656,0
2020-09-21,14:40:00,24.38,0,25.9,0.6128,0
2020-09-21,14:45:00,24.405,0,26.1,0.58784,0
2020-09-21,14:50:00,24.44,0,24.6,0.57088,0
2020-09-21,14:55:00,24.46,0,24.8,0.55584,0
2020-09-21,15:00:00,24.495,0,24,0.53888,0
2020-09-21,15:05:00,24.5,0,25.4,0.52288,0
2020-09-21,15:10:00,24.52,0,25.6,0.49696,0
2020-09-21,15:15:00,24.535,0,26.3,0.47488,0
2020-09-21,15:20:00,24.545,0,25.8,0.45376,0
2020-09-21,15:25:00,24.575,0,23.7,0.43776,0
2020-09-21,15:30:00,24.585,0,24.9,0.4208,0
2020-09-21,15:35:00,24.585,0,25.1,0.39872,0
2020-09-21,15:40:00,24.605,0,26.5,0.37472,0
2020-09-21,15:45:00,24.62,0,25.5,0.3568,0
2020-09-21,15:50:00,24.65,0,25.3,0.33984,0
2020-09-21,15:55:00,24.655,0,24.7,0.32096,0
2020-09-21,16:00:00,24.66,0,25.4,0.30096,0
2020-09-21,16:05:00,24.675,0,24,0.284,0
2020-09-21,16:10:00,24.695,0,24.2,0.26496,0
2020-09-21,16:15:00,24.7,0,24.1,0.24592,0
2020-09-21,16:20:00,24.725,0,23.5,0.22896,0
2020-09-21,16:25:00,24.75,0,23.4,0.20896,0
2020-09-21,16:30:00,24.76,0,22.8,0.18688,0
2020-09-21,16:35:00,24.795,0,22.2,0.046,0
2020-09-21,16:40:00,24.79,0,22.1,0.046,0
2020-09-21,16:45:00,24.795,0,21.7,0.038,0
2020-09-21,16:50:00,24.785,0,21.2,0.038,0
2020-09-21,16:55:00,24.8,0,21,0.046,0
2020-09-21,17:00:00,24.805,0,21.1,0.05,0
2020-09-21,17:05:00,24.795,0,21,0.057,0
2020-09-21,17:10:00,24.795,0,20.9,0.047,0
2020-09-21,17:15:00,24.785,0,21.1,0.041,0
2020-09-21,17:20:00,24.775,0,21.1,0.038,0
2020-09-21,17:25:00,24.78,0,20.7,0.033,0
2020-09-21,17:30:00,24.77,0,20.6,0.031,0
2020-09-21,17:35:00,24.75,0,20.7,0.028,0
2020-09-21,17:40:00,24.77,0,20.5,0.025,0
2020-09-21,17:45:00,24.76,0,20.3,0.02,0
2020-09-21,17:50:00,24.755,0,20.2,0.017,0
2020-09-21,17:55:00,24.76,0,20.1,0.014,0
2020-09-21,18:00:00,24.755,0,20.1,0,0
2020-09-21,18:05:00,24.745,0,19.9,0,0
2020-09-21,18:10:00,24.75,0,20.3,0,0
2020-09-21,18:15:00,24.725,0,19.8,0,0
2020-09-21,18:20:00,24.72,0,20,0,0
2020-09-21,18:25:00,24.73,0,20.4,0,0
2020-09-21,18:30:00,24.715,0,19.8,0,0
2020-09-21,18:35:00,24.715,0,20.1,0,0
2020-09-21,18:40:00,24.71,0,19.9,0,0
2020-09-21,18:45:00,24.685,0,20.5,0,0
2020-09-21,18:50:00,24.695,0,20.7,0,0
2020-09-21,18:55:00,24.69,0,20.2,0,0
2020-09-21,19:00:00,24.675,0,20.4,0,0
2020-09-21,19:05:00,24.67,0,20.6,0,0
2020-09-21,19:10:00,24.66,0,20.9,0,0
2020-09-21,19:15:00,24.64,0,21.2,0,0
2020-09-21,19:20:00,24.645,0,21.3,0,0
2020-09-21,19:25:00,24.645,0,21.5,0,0
2020-09-21,19:30:00,24.615,0,21.4,0,0
2020-09-21,19:35:00,24.61,0,21.3,0,0
2020-09-21,19:40:00,24.615,0,21.3,0,0
2020-09-21,19:45:00,24.61,0,20.6,0,0
2020-09-21,19:50:00,24.62,0,20,0,0
2020-09-21,19:55:00,24.615,0,19.9,0,0
2020-09-21,20:00:00,24.595,0,20.1,0,0
2020-09-21,20:05:00,24.585,0,20,0,0
2020-09-21,20:10:00,24.585,0,20.6,0,0
2020-09-21,20:15:00,24.585,0,20.6,0,0
2020-09-21,20:20:00,24.59,0,21.9,0,0
2020-09-21,20:25:00,24.575,0,22.1,0,0
2020-09-21,20:30:00,24.55,0,22.3,0,0
2020-09-21,20:35:00,24.54,0,22.6,0,0
2020-09-21,20:40:00,24.52,0,23,0,0
2020-09-21,20:45:00,24.515,0,23.7,0,0
2020-09-21,20:50:00,24.51,0,23.5,0,0
2020-09-21,20:55:00,24.525,0,22.5,0,0
2020-09-21,21:00:00,24.53,0,21.3,0,0
2020-09-21,21:05:00,24.505,0,20.3,0,0
2020-09-21,21:10:00,24.505,0,19.3,0,0
2020-09-21,21:15:00,24.495,0,18.6,0,0
2020-09-21,21:20:00,24.485,0,18.8,0,0
2020-09-21,21:25:00,24.48,0,18.6,0,0
2020-09-21,21:30:00,24.46,0,19,0,0
2020-09-21,21:35:00,24.45,0,18.6,0,0
2020-09-21,21:40:00,24.43,0,18.7,0,0
2020-09-21,21:45:00,24.43,0,18.5,0,0
2020-09-21,21:50:00,24.42,0,18.6,0,0
2020-09-21,21:55:00,24.425,0,19.1,0,0
2020-09-21,22:00:00,24.4,0,19.3,0,0
2020-09-21,22:05:00,24.4,0,19,0,0
2020-09-21,22:10:00,24.385,0,19.1,0,0
2020-09-21,22:15:00,24.37,0,18.8,0,0
2020-09-21,22:20:00,24.355,0,19.3,0,0
2020-09-21,22:25:00,24.345,0,19.4,0,0
2020-09-21,22:30:00,24.325,0,19.4,0,0
2020-09-21,22:35:00,24.33,0,19.3,0,0
2020-09-21,22:40:00,24.315,0,19.4,0,0
2020-09-21,22:45:00,24.305,0,19.5,0,0
2020-09-21,22:50:00,24.305,0,19.3,0,0
2020-09-21,22:55:00,24.275,0,19.4,0,0
2020-09-21,23:00:00,24.27,0,19.6,0,0
2020-09-21,23:05:00,24.265,0,19.4,0,0
2020-09-21,23:10:00,24.245,0,19.9,0,0
2020-09-21,23:15:00,24.23,0,19.7,0,0
2020-09-21,23:20:00,24.215,0,19.7,0,0
2020-09-21,23:25:00,24.2,0,19.8,0,0
2020-09-21,23:30:00,24.19,0,19.3,0,0
2020-09-21,23:35:00,24.185,0,19.3,0,0
2020-09-21,23:40:00,24.17,0,19.6,0,0
2020-09-21,23:45:00,24.16,0,19.5,0,0
2020-09-21,23:50:00,24.155,0,19.6,0,0
2020-09-21,23:55:00,24.14,0,19.6,0,0
2020-09-22,00:00:00,24.125,0,19.8,0,0
2020-09-22,00:05:00,24.115,0,19.9,0,0
2020-09-22,00:10:00,24.095,0,20.2,0,0
2020-09-22,00:15:00,24.085,0,20.4,0,0
2020-09-22,00:20:00,24.085,0,20.1,0,0
2020-09-22,00:25:00,24.065,0,20.1,0,0
2020-09-22,00:30:00,24.05,0,20,0,0
2020-09-22,00:35:00,24.05,0,19.8,0,0
2020-09-22,00:40:00,24.035,0,19.5,0,0
2020-09-22,00:45:00,24.035,0,19.6,0,0
2020-09-22,00:50:00,24.02,0,19.6,0,0
2020-09-22,00:55:00,24.005,0,19.8,0,0
2020-09-22,01:00:00,23.985,0,19.6,0,0
2020-09-22,01:05:00,23.975,0,19.6,0,0
2020-09-22,01:10:00,23.975,0,20.2,0,0
2020-09-22,01:15:00,23.955,0,20.3,0,0
2020-09-22,01:20:00,23.94,0,21.1,0,0
2020-09-22,01:25:00,23.94,0,20.9,0,0
2020-09-22,01:30:00,23.93,0,20.8,0,0
2020-09-22,01:35:00,23.91,0,20.9,0,0
2020-09-22,01:40:00,23.9,0,21.3,0,0
2020-09-22,01:45:00,23.89,0,21.1,0,0
2020-09-22,01:50:00,23.885,0,21.1,0,0
2020-09-22,01:55:00,23.87,0,20.9,0,0
2020-09-22,02:00:00,23.86,0,20.9,0,0
2020-09-22,02:05:00,23.855,0,21.1,0,0
2020-09-22,02:10:00,23.835,0,21.3,0,0
2020-09-22,02:15:00,23.84,0,21.9,0,0
2020-09-22,02:20:00,23.825,0,21.7,0,0
2020-09-22,02:25:00,23.825,0,21.7,0,0
2020-09-22,02:30:00,23.8,0,21.7,0,0
2020-09-22,02:35:00,23.79,0,21.8,0,0
2020-09-22,02:40:00,23.79,0,22,0,0
2020-09-22,02:45:00,23.77,0,22,0,0
2020-09-22,02:50:00,23.76,0,21.9,0,0
2020-09-22,02:55:00,23.745,0,21.8,0,0
2020-09-22,03:00:00,23.735,0,21.6,0,0
2020-09-22,03:05:00,23.72,0,21.5,0,0
2020-09-22,03:10:00,23.705,0,21.5,0,0
2020-09-22,03:15:00,23.7,0,21.4,0,0
2020-09-22,03:20:00,23.7,0,21.6,0,0
2020-09-22,03:25:00,23.68,0,21.5,0,0
2020-09-22,03:30:00,23.675,0,21.7,0,0
2020-09-22,03:35:00,23.665,0,21.7,0,0
2020-09-22,03:40:00,23.665,0,21.3,0,0
2020-09-22,03:45:00,23.66,0,21.4,0,0
2020-09-22,03:50:00,23.655,0,21.6,0,0
2020-09-22,03:55:00,23.645,0,21.3,0,0
2020-09-22,04:00:00,23.635,0,21.3,0,0
2020-09-22,04:05:00,23.63,0,21.6,0,0
2020-09-22,04:10:00,23.62,0,21.8,0,0
2020-09-22,04:15:00,23.635,0,21.9,0,0
2020-09-22,04:20:00,23.625,0,21.7,0,0
2020-09-22,04:25:00,23.62,0,21.8,0,0
2020-09-22,04:30:00,23.595,0,21.6,0,0
2020-09-22,04:35:00,23.585,0,21.5,0,0
2020-09-22,04:40:00,23.59,0,21.6,0,0
2020-09-22,04:45:00,23.565,0,21.2,0,0
2020-09-22,04:50:00,23.57,0,20.9,0,0
2020-09-22,04:55:00,23.545,0,20.4,0,0
2020-09-22,05:00:00,23.555,0,20.1,0,0
2020-09-22,05:05:00,23.56,0,20.3,0,0
2020-09-22,05:10:00,23.555,0,19.9,0,0
2020-09-22,05:15:00,23.545,0,19.9,0,0
2020-09-22,05:20:00,23.545,0,19.8,0,0
2020-09-22,05:25:00,23.525,0,19.7,0,0
2020-09-22,05:30:00,23.515,0,19.5,0,0
2020-09-22,05:35:00,23.505,0,19.3,0,0
2020-09-22,05:40:00,23.505,0,19.3,0.015,0
2020-09-22,05:45:00,23.48,0,19.3,0.018,0
2020-09-22,05:50:00,23.47,0,19,0.02,0
2020-09-22,05:55:00,23.44,0,19,0.024,0
2020-09-22,06:00:00,23.43,0,19,0.025,0
2020-09-22,06:05:00,23.42,0,19.2,0.027,0
2020-09-22,06:10:00,23.405,0,18.9,0.028,0
2020-09-22,06:15:00,23.38,0,19.5,0.041,0
2020-09-22,06:20:00,23.375,0,19.5,0.047,0
2020-09-22,06:25:00,23.36,0,19.7,0.056,0
2020-09-22,06:30:00,23.33,0,19.7,0.063,0
2020-09-22,06:35:00,23.32,0,19.7,0.076,0
2020-09-22,06:40:00,23.31,0,19.7,0.086,0
2020-09-22,06:45:00,23.325,0,19.6,0.09896,0
2020-09-22,06:50:00,23.3,0,19.7,0.11096,0
2020-09-22,06:55:00,23.285,0,19.7,0.126,0
2020-09-22,07:00:00,23.27,0,19.5,0.142,0
2020-09-22,07:05:00,23.255,0,19.7,0.15496,0
2020-09-22,07:10:00,23.255,0,19.7,0.17392,0
2020-09-22,07:15:00,23.245,0,19.7,0.18992,0
2020-09-22,07:20:00,23.24,0,20.3,0.20592,0
2020-09-22,07:25:00,23.22,0,19.9,0.22496,0
2020-09-22,07:30:00,23.215,0,20,0.24288,0
2020-09-22,07:35:00,23.225,0,19.8,0.26288,0
2020-09-22,07:40:00,23.215,0,20.5,0.28192,0
2020-09-22,07:45:00,23.21,0,20.7,0.29792,0
